year,class,rank,bib,team,time,time_seconds,source_url
2025,bedrift og mosjonslag mix flest kvinner,753,5877,UiO – Utdanningsløperne 2 (Universitetet i Oslo),1:29:01,5341.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,754,12240,Vild med venner (Vild AS),1:29:02,5342.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,755,8102,NKVTS,1:29:04,5344.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,756,9811,Høyskolen Kristiania Bedriftsidrettslag (Høyskolen Kristiania),1:29:05,5345.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,757,11650,Gausdal kommune 2 (Gausdal kommune),1:29:05,5345.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,758,9460,Barnekreftavdelingen OUS,1:29:08,5348.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,759,9296,Lett på laben (Oslo universitetssykehus HF),1:29:09,5349.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,760,11454,Majorstuen hjemmesykepleie 2 (Bydel Frogner),1:29:10,5350.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,761,8911,Oslofjordklinikken AS,1:29:11,5351.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,762,6085,DNB LØPende kundetiltak (DNB),1:29:12,5352.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,763,8910,Aursmoen skole,1:29:13,5353.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,764,8446,NMBU – Veterinærhøgskolen (NMBU),1:29:14,5354.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,765,10867,Nav Lillestrøm Utfordrer (Nav Lillestrøm),1:29:15,5355.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,766,10493,Essity 2 (Essity Norway AS),1:29:15,5355.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,767,9021,NIH Sosial (Norges idrettshøgskole),1:29:16,5356.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,768,10410,Valnesfjord Helsesportsenter,1:29:16,5356.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,769,11821,Phantom Spikes (Spesialsykehuset for epilepsi),1:29:17,5357.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,770,9275,Gyldendal Skilpadde (Gyldendal Norsk Forlag),1:29:20,5360.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,771,9843,Medisinsk biokjemi Ullevål (Oslo Universitetssykehus),1:29:20,5360.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,772,6677,Telenor 13 (Telenor),1:29:21,5361.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,773,9641,Akademiet Realfagsskole Oslo,1:29:21,5361.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,774,7647,Norsk Fysioterapeutforbund,1:29:22,5362.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,775,8809,CanCell UiO (CanCell),1:29:22,5362.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,776,9617,Mattilsynet 2 (Mattilsynet),1:29:22,5362.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,777,11405,Presisjonsløperne (OUS),1:29:23,5363.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,778,6039,DNB Risk Runners (DNB),1:29:26,5366.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,779,9710,Huseby barnehage Bydel Vestre Aker (Huseby barnehage – Bydel Vestre Aker),1:29:29,5369.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,780,5916,"Human Rights Sprinters (Norsk senter for menneskerettigheter, UiO)",1:29:33,5373.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,781,10608,ATA (Anskaffelses og tilskuddsavdelingen Velferdsetaten),1:29:37,5377.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,782,10007,Frogn kommune administrasjon (Frogn kommune),1:29:38,5378.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,783,9276,De holbare rosa – EA (Euro Accident Liv NUF),1:29:40,5380.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,784,10859,Ellingsrud skole,1:29:41,5381.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,785,9245,Oprasjonversågo (Sykehuset Innlandet Tynset Operasjon),1:29:45,5385.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,786,5912,UIO-Mission: IMB Possible (UIO),1:29:46,5386.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,787,11617,Borregaard 2 (Borregaard),1:29:46,5386.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,788,9415,Bane NOR SPORadiske Sprintere (Bane NOR),1:29:48,5388.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,789,9506,Vestre Viken Team Psykt raske (Vestre Viken HF),1:29:48,5388.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,790,9431,Bydel St. Hanshaugen Ve (Bydel St. Hanshaugen),1:29:49,5389.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,791,10709,Sweet Dreams (Ous Anestesi seksjon 1),1:29:49,5389.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,792,10680,OsloMet – Universitetsbiblioteket,1:29:49,5389.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,793,9707,"Ortopedisk sengepost 1, Ullevål (ous. Ullevål sykehus. Ortopedisk sengepost 1,)",1:29:50,5390.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,794,8288,Promenaden (Promenaden Management),1:29:51,5391.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,795,8711,Gjettum skole,1:29:51,5391.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,796,9090,Vestre Viken The Hounsfield Unit (Vestre Viken),1:29:53,5393.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,797,6841,Hurtigruten – Havets Helteløpere (Hurtigruten AS),1:29:54,5394.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,798,9805,Fagerborghjemmet (Fagerborghjemmet Lovisenberg Omsorg),1:29:55,5395.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,799,5914,"PhD Dynamite (Universitetet i Oslo, ISP)",1:29:55,5395.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,800,11474,ØNH Drammen sykehus Vestre Viken (Drammen sykehus Vestre Viken),1:29:57,5397.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,801,9212,H&M (Hennes & Mauritz Norge),1:29:57,5397.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,802,9477,Kreftkirurgisk sengepost 5 sør (Oslo Universitetssykehus),1:29:59,5399.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,803,9096,TGV (Teglverket skole),1:29:59,5399.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,804,7094,Volla (Volla skole),1:30:00,5400.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,805,8233,Bydel Nordre Aker hjemmetjenesten 1 (Bydel Nordre Aker – hjemmetjenesten),1:30:00,5400.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,806,8458,Norsk-Tysk Handelskammer,1:30:01,5401.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,807,11062,Team Kongshavn (Kongshavn VGS),1:30:01,5401.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,808,10851,Ski Tannlegesenter (Ski tannlegesenter),1:30:04,5404.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,809,11458,Pangstart (Bleikerfaret barnehage),1:30:07,5407.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,810,11207,Gjensidige People & Communication (Gjensidige Forsikring ASA),1:30:09,5409.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,811,8289,Blindern Knoll (Blindern VGS),1:30:12,5412.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,812,5865,UiO Lingvistiske og nordiske studier (Universitetet i Oslo),1:30:14,5414.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,813,10018,Kredinor 3 (Kredinor AS),1:30:14,5414.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,814,5873,UiO Realfag og teknologi (UiO Realfag og teknolgoi),1:30:15,5415.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,815,11516,Tøyenhelsa H32 (Bydel Gamle Oslo – Tøyenhelsa H32),1:30:16,5416.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,816,10114,SINTEF Alkymistene (SINTEF INDUSTRI),1:30:16,5416.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,817,11630,Senter for medisinsk etikk,1:30:16,5416.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,818,11014,Hj.spl (Hjemmesykepleien Østerås),1:30:16,5416.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,819,10829,Team Haugerud,1:30:17,5417.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,820,8707,Sens Gruppen AS,1:30:18,5418.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,821,11221,Lånekassen,1:30:18,5418.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,822,11862,UDIR BIL 2 (Utdanningsdirektoratet),1:30:19,5419.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,823,9838,IPRO (Institutt for psykologisk Rådgivning),1:30:19,5419.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,824,8704,Forsvarsbygg 2 (Forsvarsbygg),1:30:19,5419.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,825,9698,Lille Ekeberg barnehage,1:30:20,5420.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,826,11439,2fast4u (Lørenskog kommune),1:30:21,5421.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,827,10269,Essity Consumer Goods (Essity),1:30:24,5424.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,828,10263,Team Kleivane (Skole),1:30:25,5425.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,829,9094,Haukåsen Skole,1:30:25,5425.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,830,8814,Lovisenberg Rehabilitering 1 (Lovisenberg Rehabilitering AS),1:30:25,5425.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,831,12016,GSS (DNV AS),1:30:25,5425.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,832,9448,Vest-Telemark vgs (Vest-Telemark vidaregåande skule),1:30:26,5426.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,833,11868,Ekornes AS,1:30:28,5428.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,834,11089,Frisk Pust (Conaxess Trade Norway),1:30:30,5430.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,835,9059,Norsk Rikstoto Travern BIL,1:30:30,5430.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,836,11426,DNV Maritime Finance (DNV AS),1:30:31,5431.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,837,9643,Sylling IF damer,1:30:32,5432.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,838,8078,Advokatfirmaet Grette 2 (Advokatfirmaet Grette),1:30:34,5434.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,839,9700,Ekeberg Mamacitas,1:30:36,5436.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,840,7674,Stor-Elvdals sprekeste (Stor-Elvdal kommune),1:30:40,5440.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,841,12250,Team Pedagogisk Tempo (Åsenhagen skole),1:30:41,5441.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,842,10499,Norsk Maritimt Museum (Stiftelsen Norsk folkemuseum),1:30:41,5441.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,843,8688,Team MolPat (Oslo Universitetssykehus),1:30:42,5442.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
2025,bedrift og mosjonslag mix flest kvinner,844,10232,Melsom vgs (Melsom videregående skole),1:30:42,5442.0,https://www.sportsidioten.no/resultater/bedrift-og-mosjonslag-mix-flest-kvinner-holmenkollstafetten-2025/
